,Data,Potwierdzone,aktywne,zgony,wyleczeni,województwo
559,2020-04-20,679,584,19,76,małopolskie
560,2020-04-21,707,605,20,82,małopolskie
561,2020-04-22,734,619,21,94,małopolskie
562,2020-04-23,766,629,23,114,małopolskie
563,2020-04-24,788,633,25,130,małopolskie
564,2020-04-25,812,645,27,140,małopolskie
565,2020-04-26,821,643,27,151,małopolskie
566,2020-04-27,841,639,29,173,małopolskie
567,2020-04-28,852,636,29,187,małopolskie
568,2020-04-29,876,639,30,207,małopolskie
569,2020-04-30,897,641,30,226,małopolskie
570,2020-05-01,913,645,30,238,małopolskie
571,2020-05-02,934,664,31,239,małopolskie
572,2020-05-03,944,667,31,246,małopolskie
573,2020-05-04,976,662,31,283,małopolskie
574,2020-05-05,997,658,32,307,małopolskie
575,2020-05-06,1009,651,32,326,małopolskie
576,2020-05-07,1019,639,33,347,małopolskie
577,2020-05-08,1033,620,33,380,małopolskie
578,2020-05-09,1043,620,34,389,małopolskie
579,2020-05-10,1047,602,35,410,małopolskie
580,2020-05-11,1071,594,35,442,małopolskie
581,2020-05-12,1074,567,35,472,małopolskie
582,2020-05-13,1084,560,35,489,małopolskie
583,2020-05-14,1108,547,35,526,małopolskie
584,2020-05-15,1117,534,35,548,małopolskie
585,2020-05-16,1124,521,37,566,małopolskie
586,2020-05-17,1128,517,39,572,małopolskie
587,2020-05-18,1133,493,39,601,małopolskie
588,2020-05-19,1148,482,39,627,małopolskie
589,2020-05-20,1150,459,40,651,małopolskie
590,2020-05-21,1165,447,40,678,małopolskie
591,2020-05-22,1167,420,40,707,małopolskie
592,2020-05-23,1171,412,40,719,małopolskie
593,2020-05-24,1176,409,40,727,małopolskie
594,2020-05-25,1176,389,40,747,małopolskie
595,2020-05-26,1179,358,40,781,małopolskie
596,2020-05-27,1181,337,40,804,małopolskie
597,2020-05-28,1190,323,40,827,małopolskie
598,2020-05-29,1199,310,40,849,małopolskie
599,2020-05-30,1215,319,40,856,małopolskie
600,2020-05-31,1225,327,40,858,małopolskie
601,2020-06-01,1232,309,40,883,małopolskie
602,2020-06-02,1241,308,40,893,małopolskie
603,2020-06-03,1257,310,40,907,małopolskie
604,2020-06-04,1278,322,40,916,małopolskie
605,2020-06-05,1305,335,40,930,małopolskie
606,2020-06-06,1327,343,40,944,małopolskie
607,2020-06-07,1359,367,40,952,małopolskie
608,2020-06-08,1389,393,40,956,małopolskie
609,2020-06-09,1432,406,40,986,małopolskie
610,2020-06-10,1452,404,40,1008,małopolskie
611,2020-06-11,1461,401,40,1020,małopolskie
612,2020-06-12,1474,411,40,1023,małopolskie
613,2020-06-13,1492,416,40,1036,małopolskie
614,2020-06-14,1508,431,40,1037,małopolskie
615,2020-06-15,1517,439,40,1038,małopolskie
616,2020-06-16,1529,438,40,1051,małopolskie
617,2020-06-17,1552,454,40,1058,małopolskie
618,2020-06-18,1564,452,41,1071,małopolskie
619,2020-06-19,1577,456,41,1080,małopolskie
620,2020-06-20,1600,460,43,1097,małopolskie
621,2020-06-21,1616,466,44,1106,małopolskie
622,2020-06-22,1622,471,44,1107,małopolskie
623,2020-06-23,1624,458,44,1122,małopolskie
624,2020-06-24,1629,455,44,1130,małopolskie
625,2020-06-25,1640,455,44,1141,małopolskie
626,2020-03-12,6,0,0,0,mazowieckie
627,2020-03-13,11,0,0,0,mazowieckie
628,2020-03-14,16,0,0,0,mazowieckie
629,2020-03-15,22,0,0,0,mazowieckie
630,2020-03-16,30,0,0,0,mazowieckie
631,2020-03-17,38,0,0,0,mazowieckie
632,2020-03-18,66,0,0,0,mazowieckie
633,2020-03-19,82,0,0,0,mazowieckie
634,2020-03-20,107,0,0,0,mazowieckie
635,2020-03-21,126,0,0,0,mazowieckie
636,2020-03-22,147,0,1,0,mazowieckie
637,2020-03-23,175,0,1,0,mazowieckie
638,2020-03-24,212,0,1,0,mazowieckie
639,2020-03-26,291,0,3,0,mazowieckie
640,2020-03-27,318,0,3,0,mazowieckie
641,2020-03-28,421,0,4,0,mazowieckie
642,2020-03-29,461,0,4,0,mazowieckie
643,2020-03-30,487,475,7,5,mazowieckie
644,2020-03-31,544,528,9,7,mazowieckie
645,2020-04-01,612,594,11,7,mazowieckie
646,2020-04-02,754,733,14,7,mazowieckie
647,2020-04-03,808,786,14,8,mazowieckie
648,2020-04-04,901,874,19,8,mazowieckie
649,2020-04-05,967,937,20,10,mazowieckie
650,2020-04-06,1065,1028,23,14,mazowieckie
651,2020-04-07,1247,1203,25,19,mazowieckie
652,2020-04-08,1314,1250,37,27,mazowieckie
653,2020-04-09,1424,1349,41,34,mazowieckie
654,2020-04-10,1501,1403,53,45,mazowieckie
655,2020-04-11,1629,1513,65,51,mazowieckie
656,2020-04-12,1664,1529,69,66,mazowieckie
657,2020-04-13,1688,1468,70,150,mazowieckie
658,2020-04-14,1715,1481,75,159,mazowieckie
659,2020-04-15,1792,1533,83,176,mazowieckie
660,2020-04-16,1846,1551,96,199,mazowieckie
661,2020-04-17,1883,1565,100,218,mazowieckie
662,2020-04-18,1936,1593,107,236,mazowieckie
663,2020-04-19,1992,1617,108,267,mazowieckie
664,2020-04-20,2030,1606,116,308,mazowieckie
665,2020-04-21,2059,1582,126,351,mazowieckie
666,2020-04-22,2098,1573,132,393,mazowieckie
667,2020-04-23,2166,1587,142,437,mazowieckie
668,2020-04-24,2206,1566,161,479,mazowieckie
669,2020-04-25,2302,1621,172,509,mazowieckie
670,2020-04-26,2348,1638,174,536,mazowieckie
671,2020-04-27,2376,1609,182,585,mazowieckie
672,2020-04-28,2391,1559,195,637,mazowieckie
673,2020-04-29,2427,1550,198,679,mazowieckie
674,2020-04-30,2452,1514,205,733,mazowieckie
675,2020-05-01,2477,1506,206,765,mazowieckie
676,2020-05-02,2508,1527,206,775,mazowieckie
677,2020-05-03,2541,1545,207,789,mazowieckie
678,2020-05-04,2553,1494,211,848,mazowieckie
679,2020-05-05,2631,1458,214,959,mazowieckie
680,2020-05-06,2673,1438,215,1020,mazowieckie
681,2020-05-07,2709,1409,217,1083,mazowieckie
682,2020-05-08,2731,1368,219,1144,mazowieckie
683,2020-05-09,2765,1355,222,1188,mazowieckie
684,2020-05-10,2791,1367,222,1202,mazowieckie
685,2020-05-11,2808,1346,222,1240,mazowieckie
686,2020-05-12,2829,1325,225,1279,mazowieckie
687,2020-05-13,2880,1339,228,1313,mazowieckie
688,2020-05-14,2902,1333,230,1339,mazowieckie
689,2020-05-15,2930,1344,230,1356,mazowieckie
690,2020-05-16,2949,1327,231,1391,mazowieckie
691,2020-05-17,2970,1318,232,1420,mazowieckie
692,2020-05-18,3003,1314,234,1455,mazowieckie
693,2020-05-19,3040,1308,237,1495,mazowieckie
694,2020-05-20,3082,1320,242,1520,mazowieckie
695,2020-05-21,3128,1337,245,1546,mazowieckie
696,2020-05-22,3157,1343,247,1567,mazowieckie
697,2020-05-23,3197,1374,247,1576,mazowieckie
698,2020-05-24,3217,1386,247,1584,mazowieckie
699,2020-05-25,3283,1435,253,1595,mazowieckie
700,2020-05-26,3359,1477,256,1626,mazowieckie
701,2020-05-27,3396,1498,256,1642,mazowieckie
702,2020-05-28,3461,1537,257,1667,mazowieckie
703,2020-05-29,3494,1507,262,1725,mazowieckie
704,2020-05-30,3546,1531,264,1751,mazowieckie
705,2020-05-31,3581,1557,264,1760,mazowieckie
706,2020-06-01,3628,1585,269,1774,mazowieckie
707,2020-06-02,3660,1555,275,1830,mazowieckie
708,2020-06-03,3688,1565,279,1844,mazowieckie
709,2020-06-04,3738,1595,281,1862,mazowieckie
710,2020-06-05,3796,1626,283,1887,mazowieckie
711,2020-06-06,3842,1646,283,1913,mazowieckie
712,2020-06-07,3878,1678,283,1917,mazowieckie
713,2020-06-08,3953,1737,284,1932,mazowieckie
714,2020-06-09,4033,1794,285,1954,mazowieckie
715,2020-06-10,4118,1841,294,1983,mazowieckie
716,2020-06-11,4172,1882,297,1993,mazowieckie
717,2020-06-12,4239,1936,298,2005,mazowieckie
718,2020-06-13,4304,1988,299,2017,mazowieckie
719,2020-06-14,4355,2032,300,2023,mazowieckie
720,2020-06-15,4410,2059,303,2048,mazowieckie
721,2020-06-16,4446,2067,308,2071,mazowieckie
722,2020-06-17,4503,2092,310,2101,mazowieckie
723,2020-06-18,4547,2099,310,2138,mazowieckie
724,2020-06-19,4631,2140,314,2177,mazowieckie
725,2020-06-20,4683,2173,314,2196,mazowieckie
726,2020-06-21,4722,2188,314,2220,mazowieckie
727,2020-06-22,4755,2203,318,2234,mazowieckie
728,2020-06-23,4795,2214,324,2257,mazowieckie
729,2020-06-24,4828,2223,324,2281,mazowieckie
730,2020-06-25,4861,2256,324,2281,mazowieckie
731,2020-03-11,1,0,0,0,opolskie
732,2020-03-13,2,0,0,0,opolskie
733,2020-03-14,3,0,0,0,opolskie
734,2020-03-17,7,0,0,0,opolskie
735,2020-03-18,9,0,0,0,opolskie
736,2020-03-19,10,0,0,0,opolskie
737,2020-03-22,14,11,0,3,opolskie
738,2020-03-23,19,16,0,3,opolskie
739,2020-03-25,23,20,0,3,opolskie
740,2020-03-26,24,21,0,3,opolskie
741,2020-03-27,28,25,0,3,opolskie
742,2020-03-28,31,28,0,3,opolskie
743,2020-03-29,43,40,0,3,opolskie
744,2020-03-30,54,51,0,3,opolskie
745,2020-03-31,66,63,0,3,opolskie
746,2020-04-01,73,70,0,3,opolskie
747,2020-04-02,78,74,1,3,opolskie
748,2020-04-03,90,85,1,4,opolskie
749,2020-04-04,90,85,1,4,opolskie
750,2020-04-05,94,88,1,5,opolskie
751,2020-04-06,101,95,1,5,opolskie
752,2020-04-07,107,99,3,5,opolskie
753,2020-04-08,116,103,5,8,opolskie
754,2020-04-09,127,113,6,8,opolskie
755,2020-04-10,132,118,6,8,opolskie
756,2020-04-11,143,129,6,8,opolskie
757,2020-04-12,153,138,7,8,opolskie
758,2020-04-13,173,158,7,8,opolskie
759,2020-04-14,208,191,7,10,opolskie
760,2020-04-15,221,200,9,12,opolskie
761,2020-04-16,232,208,10,14,opolskie
762,2020-04-17,256,227,13,16,opolskie
763,2020-04-18,273,239,14,20,opolskie
764,2020-04-19,277,243,14,20,opolskie
765,2020-04-20,293,259,14,20,opolskie
766,2020-04-21,299,264,15,20,opolskie
767,2020-04-22,325,290,15,20,opolskie
768,2020-04-23,331,294,17,20,opolskie
769,2020-04-24,346,303,21,22,opolskie
770,2020-04-25,353,308,23,22,opolskie
771,2020-04-26,364,318,24,22,opolskie
772,2020-04-27,374,325,26,23,opolskie
773,2020-04-28,379,310,27,42,opolskie
774,2020-04-29,391,318,28,45,opolskie
775,2020-04-30,395,320,28,47,opolskie
776,2020-05-01,399,306,28,65,opolskie
777,2020-05-02,407,314,28,65,opolskie
778,2020-05-03,423,330,28,65,opolskie
779,2020-05-04,436,336,29,71,opolskie
780,2020-05-05,441,319,29,93,opolskie
781,2020-05-06,451,315,30,106,opolskie
782,2020-05-07,460,319,31,110,opolskie
783,2020-05-08,476,318,32,126,opolskie
784,2020-05-09,479,304,32,143,opolskie
785,2020-05-10,491,312,33,146,opolskie
786,2020-05-11,498,307,34,157,opolskie
787,2020-05-12,499,287,34,178,opolskie
788,2020-05-13,503,277,36,190,opolskie
789,2020-05-14,511,273,38,200,opolskie
790,2020-05-15,528,276,39,213,opolskie
791,2020-05-16,536,284,39,213,opolskie
792,2020-05-17,545,291,39,215,opolskie
793,2020-05-18,552,298,39,215,opolskie
794,2020-05-19,557,302,40,215,opolskie
795,2020-05-20,570,280,42,248,opolskie
796,2020-05-21,578,268,42,268,opolskie
797,2020-05-22,587,272,43,272,opolskie
798,2020-05-23,592,277,43,272,opolskie
799,2020-05-24,595,264,44,287,opolskie
800,2020-05-25,600,260,44,296,opolskie
801,2020-05-26,603,245,46,312,opolskie
802,2020-05-27,612,247,46,319,opolskie
803,2020-05-28,624,253,46,325,opolskie
804,2020-05-29,633,262,46,325,opolskie
805,2020-05-30,644,267,46,331,opolskie
806,2020-05-31,645,268,46,331,opolskie
807,2020-06-01,654,255,46,353,opolskie
808,2020-06-02,668,259,47,362,opolskie
809,2020-06-03,687,277,48,362,opolskie
810,2020-06-04,695,285,48,362,opolskie
811,2020-06-05,703,285,48,370,opolskie
812,2020-06-06,722,294,48,380,opolskie
813,2020-06-07,730,292,48,390,opolskie
814,2020-06-08,739,295,48,396,opolskie
815,2020-06-09,749,299,48,402,opolskie
816,2020-06-10,760,305,48,407,opolskie
817,2020-06-11,762,302,48,412,opolskie
818,2020-06-12,772,312,48,412,opolskie
819,2020-06-13,790,317,48,425,opolskie
820,2020-06-14,806,320,48,438,opolskie
821,2020-06-15,812,321,50,441,opolskie
822,2020-06-16,818,316,50,452,opolskie
823,2020-06-17,826,317,50,459,opolskie
824,2020-06-18,834,315,50,469,opolskie
825,2020-06-19,836,279,50,507,opolskie
826,2020-06-20,838,295,50,493,opolskie
827,2020-06-21,852,289,50,513,opolskie
828,2020-06-22,852,289,50,513,opolskie
829,2020-06-23,857,294,50,513,opolskie
830,2020-06-24,866,303,50,513,opolskie
831,2020-06-25,889,326,50,513,opolskie
832,2020-04-05,149,135,5,9,podkarpackie
833,2020-04-06,156,141,6,9,podkarpackie
834,2020-04-07,168,151,7,10,podkarpackie
835,2020-04-08,180,161,9,10,podkarpackie
836,2020-04-09,194,174,10,10,podkarpackie
837,2020-04-10,209,186,10,13,podkarpackie
838,2020-04-11,220,195,11,14,podkarpackie
839,2020-04-12,221,192,11,18,podkarpackie
840,2020-04-13,225,182,13,30,podkarpackie
841,2020-04-14,234,181,13,40,podkarpackie
842,2020-04-15,243,180,14,49,podkarpackie
843,2020-04-16,246,182,15,49,podkarpackie
844,2020-04-17,251,173,15,63,podkarpackie
845,2020-04-18,259,178,15,66,podkarpackie
846,2020-04-19,263,166,16,81,podkarpackie
847,2020-04-20,266,160,16,90,podkarpackie
848,2020-04-21,270,150,16,104,podkarpackie
849,2020-04-22,276,132,16,128,podkarpackie
850,2020-04-23,279,113,16,150,podkarpackie
851,2020-04-24,288,112,16,160,podkarpackie
852,2020-04-25,311,134,16,161,podkarpackie
853,2020-04-26,313,124,16,173,podkarpackie
854,2020-04-27,316,118,18,180,podkarpackie
855,2020-04-28,325,114,19,192,podkarpackie
856,2020-04-29,328,106,23,199,podkarpackie
857,2020-04-30,329,101,23,205,podkarpackie
858,2020-05-01,337,107,23,207,podkarpackie
859,2020-05-02,341,104,23,214,podkarpackie
860,2020-05-03,350,104,24,222,podkarpackie
861,2020-05-04,363,113,24,226,podkarpackie
862,2020-05-05,366,113,24,229,podkarpackie
863,2020-05-06,366,100,25,241,podkarpackie
864,2020-05-07,368,98,27,243,podkarpackie
865,2020-05-08,370,96,27,247,podkarpackie
866,2020-05-09,370,94,27,249,podkarpackie
867,2020-05-10,371,91,28,252,podkarpackie
868,2020-05-11,371,84,29,258,podkarpackie
869,2020-05-12,371,78,29,264,podkarpackie
870,2020-05-13,371,76,29,266,podkarpackie
871,2020-05-14,373,70,30,273,podkarpackie
872,2020-05-15,373,64,31,278,podkarpackie
873,2020-05-16,374,57,31,286,podkarpackie
874,2020-05-17,374,51,31,292,podkarpackie
875,2020-05-18,374,39,34,301,podkarpackie
876,2020-05-19,374,30,34,310,podkarpackie
877,2020-05-20,374,27,34,313,podkarpackie
878,2020-05-21,375,25,34,316,podkarpackie
879,2020-05-22,376,24,34,318,podkarpackie
880,2020-05-23,377,23,35,319,podkarpackie
881,2020-05-24,378,24,35,319,podkarpackie
882,2020-05-25,378,23,35,320,podkarpackie
883,2020-05-26,378,21,35,322,podkarpackie
884,2020-05-27,378,17,35,326,podkarpackie
885,2020-05-28,380,18,35,327,podkarpackie
886,2020-05-29,382,19,35,328,podkarpackie
887,2020-05-30,382,19,35,328,podkarpackie
888,2020-05-31,387,21,35,331,podkarpackie
889,2020-06-01,387,20,35,332,podkarpackie
890,2020-06-02,387,19,35,333,podkarpackie
891,2020-06-03,388,18,36,334,podkarpackie
892,2020-06-04,388,18,36,334,podkarpackie
893,2020-06-06,389,17,37,335,podkarpackie
894,2020-06-07,391,18,37,336,podkarpackie
895,2020-06-08,396,21,38,337,podkarpackie
896,2020-06-09,407,30,38,339,podkarpackie
897,2020-06-10,412,35,38,339,podkarpackie
898,2020-06-11,414,37,38,339,podkarpackie
899,2020-06-12,422,44,38,340,podkarpackie
900,2020-06-13,438,58,38,342,podkarpackie
901,2020-06-14,458,75,40,343,podkarpackie
902,2020-06-15,472,89,40,343,podkarpackie
903,2020-06-16,485,100,40,345,podkarpackie
904,2020-06-17,504,119,40,345,podkarpackie
905,2020-06-18,516,129,42,345,podkarpackie
906,2020-06-19,529,139,45,345,podkarpackie
907,2020-06-20,536,145,46,345,podkarpackie
908,2020-06-21,549,153,47,349,podkarpackie
909,2020-06-22,557,160,47,350,podkarpackie
910,2020-06-23,565,167,48,350,podkarpackie
911,2020-06-24,577,175,50,352,podkarpackie
912,2020-06-25,589,187,50,352,podkarpackie
913,2020-03-17,1,0,0,0,podlaskie
914,2020-03-18,1,0,0,0,podlaskie
915,2020-03-19,1,0,0,0,podlaskie
916,2020-03-20,3,0,0,0,podlaskie
917,2020-03-21,5,0,0,0,podlaskie
918,2020-03-22,5,0,0,0,podlaskie
919,2020-03-23,6,0,0,0,podlaskie
920,2020-03-24,7,0,0,0,podlaskie
921,2020-03-25,9,0,0,0,podlaskie
922,2020-03-26,10,0,0,0,podlaskie
923,2020-03-27,17,0,0,0,podlaskie
924,2020-03-28,26,0,0,0,podlaskie
925,2020-03-29,28,0,0,0,podlaskie
926,2020-03-30,36,0,0,0,podlaskie
927,2020-03-31,36,0,0,0,podlaskie
928,2020-04-01,44,0,0,0,podlaskie
929,2020-04-02,59,0,0,0,podlaskie
930,2020-04-03,67,66,0,1,podlaskie
931,2020-04-04,82,81,0,1,podlaskie
932,2020-04-05,82,81,0,1,podlaskie
933,2020-04-06,97,91,1,5,podlaskie
934,2020-04-07,114,108,1,5,podlaskie
935,2020-04-08,131,125,1,5,podlaskie
936,2020-04-09,168,160,2,6,podlaskie
937,2020-04-10,189,179,2,8,podlaskie
938,2020-04-11,192,182,2,8,podlaskie
939,2020-04-12,195,183,2,10,podlaskie
940,2020-04-13,238,221,2,15,podlaskie
941,2020-04-14,246,229,2,15,podlaskie
942,2020-04-15,259,231,2,26,podlaskie
943,2020-04-16,278,243,3,32,podlaskie
944,2020-04-17,291,253,3,35,podlaskie
945,2020-04-18,316,276,3,37,podlaskie
946,2020-04-19,321,268,3,50,podlaskie
947,2020-04-20,327,268,3,56,podlaskie
948,2020-04-21,332,260,3,69,podlaskie
949,2020-04-22,335,238,3,94,podlaskie
950,2020-04-23,341,231,3,107,podlaskie
951,2020-04-24,344,227,3,114,podlaskie
952,2020-04-25,358,226,3,129,podlaskie
953,2020-04-26,361,218,3,140,podlaskie
954,2020-04-27,365,222,3,140,podlaskie
955,2020-04-28,367,210,3,154,podlaskie
956,2020-04-29,367,201,3,163,podlaskie
957,2020-04-30,373,193,3,177,podlaskie
958,2020-05-01,375,176,3,196,podlaskie
959,2020-05-02,377,177,4,196,podlaskie
960,2020-05-03,378,174,5,199,podlaskie
961,2020-05-04,378,163,5,210,podlaskie
962,2020-05-05,379,140,6,233,podlaskie
963,2020-05-06,380,131,6,243,podlaskie
964,2020-05-07,381,106,7,268,podlaskie
965,2020-05-08,383,96,7,280,podlaskie
966,2020-05-09,383,96,7,280,podlaskie
967,2020-05-10,384,97,7,280,podlaskie
968,2020-05-11,384,74,7,303,podlaskie
969,2020-05-12,385,66,7,312,podlaskie
970,2020-05-13,385,56,7,322,podlaskie
971,2020-05-14,386,57,7,322,podlaskie
972,2020-05-15,387,54,7,326,podlaskie
973,2020-05-16,387,54,7,326,podlaskie
974,2020-05-17,388,53,9,326,podlaskie
975,2020-05-18,389,54,9,326,podlaskie
976,2020-05-19,398,52,9,337,podlaskie
977,2020-05-20,404,54,9,341,podlaskie
978,2020-05-21,404,54,9,341,podlaskie
979,2020-05-22,410,56,9,345,podlaskie
980,2020-05-23,415,61,9,345,podlaskie
981,2020-05-24,419,65,9,345,podlaskie
982,2020-05-25,423,61,9,353,podlaskie
983,2020-05-26,430,62,9,359,podlaskie
984,2020-05-27,439,71,9,359,podlaskie
985,2020-05-28,442,72,9,361,podlaskie
986,2020-05-29,445,71,9,365,podlaskie
987,2020-05-30,449,75,9,365,podlaskie
988,2020-05-31,450,76,9,365,podlaskie
989,2020-06-01,458,84,9,365,podlaskie
990,2020-06-02,463,80,9,374,podlaskie
991,2020-06-03,473,90,9,374,podlaskie
992,2020-06-04,485,93,9,383,podlaskie
993,2020-06-05,493,101,9,383,podlaskie
994,2020-06-06,497,105,9,383,podlaskie
995,2020-06-07,518,126,9,383,podlaskie
996,2020-06-08,524,132,9,383,podlaskie
997,2020-06-09,539,140,9,390,podlaskie
998,2020-06-10,550,151,9,390,podlaskie
999,2020-06-11,559,160,9,390,podlaskie
1000,2020-06-12,576,177,9,390,podlaskie
1001,2020-06-13,585,175,9,401,podlaskie
1002,2020-06-14,608,198,9,401,podlaskie
1003,2020-06-15,621,211,9,401,podlaskie
1004,2020-06-16,628,215,9,404,podlaskie
1005,2020-06-17,646,230,9,407,podlaskie
1006,2020-06-18,659,243,9,407,podlaskie
1007,2020-06-19,673,245,10,418,podlaskie
1008,2020-06-20,688,260,10,418,podlaskie
1009,2020-06-21,703,275,10,418,podlaskie
1010,2020-06-22,726,298,10,418,podlaskie
1011,2020-06-23,736,291,10,435,podlaskie
1012,2020-06-24,749,304,10,435,podlaskie
1013,2020-06-25,763,315,10,438,podlaskie
1014,2020-03-14,2,0,0,0,pomorskie
1015,2020-03-15,2,0,0,0,pomorskie
1016,2020-03-16,2,0,0,0,pomorskie
1017,2020-03-17,8,0,0,0,pomorskie
1018,2020-03-18,9,0,0,0,pomorskie
1019,2020-03-19,9,0,0,0,pomorskie
1020,2020-03-20,10,0,0,0,pomorskie
1021,2020-03-21,11,0,0,0,pomorskie
1022,2020-03-22,17,0,0,0,pomorskie
1023,2020-03-23,17,0,0,0,pomorskie
1024,2020-03-24,22,0,0,0,pomorskie
1025,2020-03-25,22,0,0,0,pomorskie
1026,2020-03-26,27,0,0,0,pomorskie
1027,2020-03-27,32,0,0,0,pomorskie
1028,2020-03-28,35,0,0,0,pomorskie
1029,2020-03-29,45,0,0,0,pomorskie
1030,2020-03-30,48,0,0,0,pomorskie
1031,2020-03-31,52,0,0,0,pomorskie
1032,2020-04-01,56,0,0,0,pomorskie
1033,2020-04-02,68,0,0,0,pomorskie
1034,2020-04-03,75,0,0,0,pomorskie
1035,2020-04-04,104,0,0,0,pomorskie
1036,2020-04-05,117,0,0,0,pomorskie
1037,2020-04-06,125,123,0,2,pomorskie
1038,2020-04-07,135,131,0,4,pomorskie
1039,2020-04-08,143,137,1,5,pomorskie
1040,2020-04-09,153,147,1,5,pomorskie
1041,2020-04-10,157,148,1,8,pomorskie
1042,2020-04-11,163,153,1,9,pomorskie
1043,2020-04-12,171,159,1,11,pomorskie
1044,2020-04-13,175,161,1,13,pomorskie
1045,2020-04-14,175,158,1,16,pomorskie
1046,2020-04-15,179,157,1,21,pomorskie
1047,2020-04-16,181,154,2,25,pomorskie
1048,2020-04-17,185,155,2,28,pomorskie
1049,2020-04-18,207,173,2,32,pomorskie
1050,2020-04-19,209,168,2,39,pomorskie
1051,2020-04-20,215,166,2,47,pomorskie
1052,2020-04-21,219,158,2,59,pomorskie
1053,2020-04-22,231,166,3,62,pomorskie
1054,2020-04-23,243,169,3,71,pomorskie
1055,2020-04-24,257,173,3,81,pomorskie
1056,2020-04-25,296,204,3,89,pomorskie
1057,2020-04-26,346,251,3,92,pomorskie
1058,2020-04-27,357,247,5,105,pomorskie
1059,2020-04-28,394,271,8,115,pomorskie
1060,2020-04-29,424,292,10,122,pomorskie
1061,2020-04-30,428,294,11,123,pomorskie
1062,2020-05-01,434,299,12,123,pomorskie
1063,2020-05-02,440,289,14,137,pomorskie
1064,2020-05-03,444,292,15,137,pomorskie
1065,2020-05-04,444,284,18,142,pomorskie
1066,2020-05-05,451,286,19,146,pomorskie
1067,2020-05-06,460,293,21,146,pomorskie
1068,2020-05-07,468,290,22,156,pomorskie
1069,2020-05-08,477,293,23,161,pomorskie
1070,2020-05-09,478,272,24,182,pomorskie
1071,2020-05-10,481,267,26,188,pomorskie
1072,2020-05-11,485,256,27,202,pomorskie
1073,2020-05-12,489,241,28,220,pomorskie
1074,2020-05-13,491,235,28,228,pomorskie
1075,2020-05-14,492,207,28,257,pomorskie
1076,2020-05-15,493,195,28,270,pomorskie
1077,2020-05-16,500,193,28,279,pomorskie
1078,2020-05-17,502,189,28,285,pomorskie
1079,2020-05-18,502,170,28,304,pomorskie
1080,2020-05-19,503,157,29,317,pomorskie
1081,2020-05-20,508,144,29,335,pomorskie
1082,2020-05-21,513,138,29,346,pomorskie
1083,2020-05-22,517,136,29,352,pomorskie
1084,2020-05-23,527,140,30,357,pomorskie
1085,2020-05-24,533,142,30,361,pomorskie
1086,2020-05-25,540,142,30,368,pomorskie
1087,2020-05-26,542,135,32,375,pomorskie
1088,2020-05-27,546,132,33,381,pomorskie
1089,2020-05-28,548,125,33,390,pomorskie
1090,2020-05-29,552,126,34,392,pomorskie
1091,2020-05-30,552,118,35,399,pomorskie
1092,2020-05-31,553,114,35,404,pomorskie
1093,2020-06-01,558,116,35,407,pomorskie
1094,2020-06-02,559,110,35,414,pomorskie
1095,2020-06-03,559,100,35,424,pomorskie
1096,2020-06-04,560,98,35,427,pomorskie
1097,2020-06-05,564,95,36,433,pomorskie
1098,2020-06-06,568,90,36,442,pomorskie
1099,2020-06-07,569,89,36,444,pomorskie
1100,2020-06-08,569,86,37,446,pomorskie
1101,2020-06-09,574,83,37,454,pomorskie
1102,2020-06-10,579,84,37,458,pomorskie
1103,2020-06-11,579,81,37,461,pomorskie
1104,2020-06-12,581,76,37,468,pomorskie
1105,2020-06-13,587,79,37,471,pomorskie
1106,2020-06-14,588,75,37,476,pomorskie
1107,2020-06-15,588,72,38,478,pomorskie
1108,2020-06-16,590,68,38,484,pomorskie
1109,2020-06-17,596,66,38,492,pomorskie
1110,2020-06-18,599,63,38,498,pomorskie
1111,2020-06-19,601,61,38,502,pomorskie
1112,2020-06-20,603,62,38,503,pomorskie
1113,2020-06-21,615,73,38,504,pomorskie
1114,2020-06-22,617,65,38,514,pomorskie
1115,2020-06-23,636,84,38,514,pomorskie
1116,2020-06-24,643,90,38,515,pomorskie
1117,2020-06-25,646,93,38,515,pomorskie
1118,2020-03-14,12,0,0,0,śląskie
1119,2020-03-15,14,0,0,0,śląskie
1120,2020-03-16,18,0,0,0,śląskie
1121,2020-03-17,24,0,0,0,śląskie
1122,2020-03-18,30,0,0,0,śląskie
1123,2020-03-19,42,0,0,0,śląskie
1124,2020-03-20,43,0,0,0,śląskie
1125,2020-03-21,56,0,0,0,śląskie
1126,2020-03-22,66,0,0,0,śląskie
1127,2020-03-23,77,0,1,0,śląskie
1128,2020-03-24,87,0,2,0,śląskie
1129,2020-03-25,102,97,2,3,śląskie
1130,2020-03-26,127,121,2,4,śląskie
1131,2020-03-27,141,135,2,4,śląskie
1132,2020-03-28,165,159,2,4,śląskie
1133,2020-03-29,195,186,5,4,śląskie
1134,2020-03-30,209,198,7,4,śląskie
1135,2020-03-31,264,250,8,6,śląskie
1136,2020-04-01,272,257,9,6,śląskie
1137,2020-04-02,403,384,12,7,śląskie
1138,2020-04-03,431,408,15,8,śląskie
1139,2020-04-04,496,461,23,12,śląskie
1140,2020-04-05,537,502,23,12,śląskie
1141,2020-04-06,562,524,26,12,śląskie
1142,2020-04-07,601,557,32,12,śląskie
1143,2020-04-08,644,587,36,21,śląskie
1144,2020-04-09,695,633,38,24,śląskie
